Round,Type,Year,Period,TeamA,TeamB,TeamAScore,TeamBScore,DivisionGame,ConferenceGame,Game_ID,RoadJersey,HomeJersey,JerseyClashAdjusted
Regular,Regular Season,2027,27,Boise,Seattle,0.0,0.0,1,1,2027_791,Icon,Association,False
Regular,Regular Season,2027,27,Anaheim,St. Louis,0.0,0.0,0,1,2027_792,Icon,Association,False
Regular,Regular Season,2027,27,Vancouver,San Diego,0.0,0.0,0,1,2027_793,Icon,Statement,False
Regular,Regular Season,2027,27,Vegas,Honolulu,0.0,0.0,1,1,2027_794,Icon,Association,False
Regular,Regular Season,2027,27,El Paso,San Jose,0.0,0.0,0,1,2027_795,Icon,Association,False
Regular,Regular Season,2027,27,Columbus,Tulsa,0.0,0.0,0,0,2027_796,Icon,Association,False
Regular,Regular Season,2027,27,Buffalo,Tampa Bay,0.0,0.0,0,1,2027_797,Icon,Association,False
Regular,Regular Season,2027,27,Birmingham,Baltimore,0.0,0.0,0,1,2027_798,Statement,Association,False
Regular,Regular Season,2027,27,Little Rock,Manchester,0.0,0.0,0,1,2027_799,Statement,Association,False
Regular,Regular Season,2027,27,Cincinnati,Nashville,0.0,0.0,0,1,2027_800,Icon,Association,False
Regular,Regular Season,2027,27,Pittsburgh,Des Moines,0.0,0.0,0,1,2027_801,Icon,Association,False
Regular,Regular Season,2027,27,Providence,Anchorage,0.0,0.0,0,0,2027_802,Statement,Statement,False
Regular,Regular Season,2027,27,Jacksonville,Seattle,0.0,0.0,0,0,2027_803,Icon,Association,False
Regular,Regular Season,2027,27,Kentucky,St. Louis,0.0,0.0,0,0,2027_804,Icon,Association,False
Regular,Regular Season,2027,27,Lansing,San Diego,0.0,0.0,0,0,2027_805,Icon,Association,False
Regular,Regular Season,2027,27,Austin,Honolulu,0.0,0.0,0,1,2027_806,Icon,Association,False
Regular,Regular Season,2027,27,Albuquerque,San Jose,0.0,0.0,0,1,2027_807,Icon,Association,False
Regular,Regular Season,2027,27,Lincoln,El Paso,0.0,0.0,0,1,2027_808,Icon,Association,False
Regular,Regular Season,2027,27,Boise,Vegas,0.0,0.0,0,1,2027_809,Statement,Association,False
Regular,Regular Season,2027,27,Anaheim,Vancouver,0.0,0.0,0,1,2027_810,Icon,Statement,False
Regular,Regular Season,2027,28,Tulsa,San Jose,0.0,0.0,0,1,2027_811,Statement,Association,False
Regular,Regular Season,2027,28,El Paso,Honolulu,0.0,0.0,0,1,2027_812,Icon,Association,False
Regular,Regular Season,2027,28,Vegas,San Diego,0.0,0.0,1,1,2027_813,Icon,Association,False
Regular,Regular Season,2027,28,Vancouver,St. Louis,0.0,0.0,0,1,2027_814,Icon,Association,False
Regular,Regular Season,2027,28,Anaheim,Seattle,0.0,0.0,0,1,2027_815,Icon,Statement,False
Regular,Regular Season,2027,28,Boise,Anchorage,0.0,0.0,1,1,2027_816,Statement,Association,False
Regular,Regular Season,2027,28,Lincoln,Des Moines,0.0,0.0,0,0,2027_817,Statement,Statement,False
Regular,Regular Season,2027,28,Albuquerque,Nashville,0.0,0.0,0,0,2027_818,Icon,Statement,False
Regular,Regular Season,2027,28,Austin,Manchester,0.0,0.0,0,0,2027_819,Icon,Association,False
Regular,Regular Season,2027,28,Lansing,Baltimore,0.0,0.0,0,1,2027_820,Icon,Association,False
Regular,Regular Season,2027,28,Kentucky,Tampa Bay,0.0,0.0,0,1,2027_821,Icon,Association,False
Regular,Regular Season,2027,28,Jacksonville,Columbus,0.0,0.0,0,1,2027_822,Icon,Association,False
Regular,Regular Season,2027,28,Providence,Buffalo,0.0,0.0,1,1,2027_823,Icon,Association,False
Regular,Regular Season,2027,28,Pittsburgh,Birmingham,0.0,0.0,0,1,2027_824,Statement,Statement,False
Regular,Regular Season,2027,28,Cincinnati,Little Rock,0.0,0.0,0,1,2027_825,Icon,Association,False
Regular,Regular Season,2027,28,San Jose,Tulsa,0.0,0.0,0,1,2027_826,Icon,Association,False
Regular,Regular Season,2027,28,Honolulu,El Paso,0.0,0.0,0,1,2027_827,Icon,Association,False
Regular,Regular Season,2027,28,San Diego,Vegas,0.0,0.0,1,1,2027_828,Icon,Association,False
Regular,Regular Season,2027,28,St. Louis,Vancouver,0.0,0.0,0,1,2027_829,Icon,Association,False
Regular,Regular Season,2027,28,Seattle,Anaheim,0.0,0.0,0,1,2027_830,Statement,Association,False
Regular,Regular Season,2027,28,Anchorage,Boise,0.0,0.0,1,1,2027_831,Statement,Association,False
Regular,Regular Season,2027,28,Des Moines,Lincoln,0.0,0.0,0,0,2027_832,Icon,Statement,False
Regular,Regular Season,2027,28,Nashville,Albuquerque,0.0,0.0,0,0,2027_833,Statement,Association,False
Regular,Regular Season,2027,28,Manchester,Austin,0.0,0.0,0,0,2027_834,Statement,Statement,False
Regular,Regular Season,2027,28,Baltimore,Lansing,0.0,0.0,0,1,2027_835,Icon,Association,False
Regular,Regular Season,2027,28,Tampa Bay,Kentucky,0.0,0.0,0,1,2027_836,Statement,Association,False
Regular,Regular Season,2027,28,Columbus,Jacksonville,0.0,0.0,0,1,2027_837,Icon,Statement,False
Regular,Regular Season,2027,28,Buffalo,Providence,0.0,0.0,1,1,2027_838,Icon,Association,False
Regular,Regular Season,2027,28,Birmingham,Pittsburgh,0.0,0.0,0,1,2027_839,Icon,Association,False
Regular,Regular Season,2027,28,Little Rock,Cincinnati,0.0,0.0,0,1,2027_840,Statement,Association,False
Regular,Regular Season,2027,29,Tulsa,Buffalo,0.0,0.0,0,0,2027_841,Icon,Association,False
Regular,Regular Season,2027,29,Columbus,Birmingham,0.0,0.0,0,1,2027_842,Statement,Statement,False
Regular,Regular Season,2027,29,Tampa Bay,Little Rock,0.0,0.0,1,1,2027_843,Icon,Association,False
Regular,Regular Season,2027,29,Baltimore,Cincinnati,0.0,0.0,0,1,2027_844,Icon,Statement,False
Regular,Regular Season,2027,29,Manchester,Pittsburgh,0.0,0.0,1,1,2027_845,Icon,Association,False
Regular,Regular Season,2027,29,Nashville,Providence,0.0,0.0,0,1,2027_846,Statement,Association,False
Regular,Regular Season,2027,29,Des Moines,Jacksonville,0.0,0.0,0,1,2027_847,Association,Statement,True
Regular,Regular Season,2027,29,Anchorage,Kentucky,0.0,0.0,0,0,2027_848,Statement,Association,False
Regular,Regular Season,2027,29,Seattle,Lansing,0.0,0.0,0,0,2027_849,Statement,Association,False
Regular,Regular Season,2027,29,St. Louis,Austin,0.0,0.0,1,1,2027_850,Icon,Association,False
Regular,Regular Season,2027,29,San Diego,Albuquerque,0.0,0.0,0,1,2027_851,Icon,Association,False
Regular,Regular Season,2027,29,Honolulu,Lincoln,0.0,0.0,0,1,2027_852,Icon,Association,False
Regular,Regular Season,2027,29,San Jose,Boise,0.0,0.0,0,1,2027_853,Icon,Association,False
Regular,Regular Season,2027,29,El Paso,Anaheim,0.0,0.0,0,1,2027_854,Icon,Statement,False
Regular,Regular Season,2027,29,Vegas,Vancouver,0.0,0.0,0,1,2027_855,Icon,Statement,False
Regular,Regular Season,2027,29,Tulsa,Austin,0.0,0.0,1,1,2027_856,Association,Statement,True
Regular,Regular Season,2027,29,Lansing,Albuquerque,0.0,0.0,0,0,2027_857,Icon,Association,False
Regular,Regular Season,2027,29,Kentucky,Lincoln,0.0,0.0,0,0,2027_858,Icon,Statement,False
Regular,Regular Season,2027,29,Jacksonville,Boise,0.0,0.0,0,0,2027_859,Icon,Association,False
Regular,Regular Season,2027,29,Providence,Anaheim,0.0,0.0,0,0,2027_860,Icon,Association,False
Regular,Regular Season,2027,29,Pittsburgh,Vancouver,0.0,0.0,0,0,2027_861,Icon,Association,False
Regular,Regular Season,2027,29,Cincinnati,Vegas,0.0,0.0,0,0,2027_862,Statement,Association,False
Regular,Regular Season,2027,29,Little Rock,El Paso,0.0,0.0,0,0,2027_863,Icon,Association,False
Regular,Regular Season,2027,29,Birmingham,San Jose,0.0,0.0,0,0,2027_864,Statement,Statement,False
Regular,Regular Season,2027,29,Buffalo,Honolulu,0.0,0.0,0,0,2027_865,Icon,Association,False
Regular,Regular Season,2027,29,Columbus,San Diego,0.0,0.0,0,0,2027_866,Statement,Association,False
Regular,Regular Season,2027,29,Tampa Bay,St. Louis,0.0,0.0,0,0,2027_867,Icon,Association,False
Regular,Regular Season,2027,29,Baltimore,Seattle,0.0,0.0,0,0,2027_868,Icon,Association,False
Regular,Regular Season,2027,29,Manchester,Anchorage,0.0,0.0,0,0,2027_869,Icon,Statement,False
Regular,Regular Season,2027,29,Nashville,Des Moines,0.0,0.0,0,1,2027_870,Icon,Statement,False
Regular,Regular Season,2027,30,Tulsa,San Diego,0.0,0.0,0,1,2027_871,Statement,Association,False
Regular,Regular Season,2027,30,Honolulu,St. Louis,0.0,0.0,0,1,2027_872,Icon,Association,False
Regular,Regular Season,2027,30,San Jose,Seattle,0.0,0.0,0,1,2027_873,Icon,Association,False
Regular,Regular Season,2027,30,El Paso,Anchorage,0.0,0.0,0,1,2027_874,Statement,Statement,False
Regular,Regular Season,2027,30,Vegas,Des Moines,0.0,0.0,0,0,2027_875,Icon,Association,False
Regular,Regular Season,2027,30,Vancouver,Nashville,0.0,0.0,0,0,2027_876,Icon,Association,False
Regular,Regular Season,2027,30,Anaheim,Manchester,0.0,0.0,0,0,2027_877,Icon,Association,False
Regular,Regular Season,2027,30,Boise,Baltimore,0.0,0.0,0,0,2027_878,Icon,Statement,False
Regular,Regular Season,2027,30,Lincoln,Tampa Bay,0.0,0.0,0,0,2027_879,Statement,Association,False
Regular,Regular Season,2027,30,Albuquerque,Columbus,0.0,0.0,0,0,2027_880,Statement,Association,False
Regular,Regular Season,2027,30,Austin,Buffalo,0.0,0.0,0,0,2027_881,Icon,Statement,False
Regular,Regular Season,2027,30,Lansing,Birmingham,0.0,0.0,0,1,2027_882,Icon,Association,False
Regular,Regular Season,2027,30,Kentucky,Little Rock,0.0,0.0,0,1,2027_883,Icon,Association,False
Regular,Regular Season,2027,30,Jacksonville,Cincinnati,0.0,0.0,0,1,2027_884,Statement,Association,False
Regular,Regular Season,2027,30,Providence,Pittsburgh,0.0,0.0,1,1,2027_885,Icon,Statement,False
Regular,Regular Season,2027,30,Tulsa,Nashville,0.0,0.0,0,0,2027_886,Icon,Association,False
Regular,Regular Season,2027,30,Des Moines,Manchester,0.0,0.0,0,1,2027_887,Icon,Statement,False
Regular,Regular Season,2027,30,Anchorage,Baltimore,0.0,0.0,0,0,2027_888,Statement,Association,False
Regular,Regular Season,2027,30,Seattle,Tampa Bay,0.0,0.0,0,0,2027_889,Statement,Statement,False
Regular,Regular Season,2027,30,St. Louis,Columbus,0.0,0.0,0,0,2027_890,Icon,Association,False
Regular,Regular Season,2027,30,San Diego,Buffalo,0.0,0.0,0,0,2027_891,Statement,Association,False
Regular,Regular Season,2027,30,Honolulu,Birmingham,0.0,0.0,0,0,2027_892,Statement,Statement,False
Regular,Regular Season,2027,30,San Jose,Little Rock,0.0,0.0,0,0,2027_893,Icon,Statement,False
Regular,Regular Season,2027,30,El Paso,Cincinnati,0.0,0.0,0,0,2027_894,Icon,Statement,True
Regular,Regular Season,2027,30,Vegas,Pittsburgh,0.0,0.0,0,0,2027_895,Icon,Association,False
Regular,Regular Season,2027,30,Vancouver,Providence,0.0,0.0,0,0,2027_896,Icon,Association,False
Regular,Regular Season,2027,30,Anaheim,Jacksonville,0.0,0.0,0,0,2027_897,Icon,Statement,False
Regular,Regular Season,2027,30,Boise,Kentucky,0.0,0.0,0,0,2027_898,Icon,Association,False
Regular,Regular Season,2027,30,Lincoln,Lansing,0.0,0.0,0,0,2027_899,Icon,Statement,False
Regular,Regular Season,2027,30,Albuquerque,Austin,0.0,0.0,1,1,2027_900,Association,Statement,True
Regular,Regular Season,2027,31,Providence,Tulsa,0.0,0.0,0,0,2027_901,Icon,Statement,False
Regular,Regular Season,2027,31,Jacksonville,Pittsburgh,0.0,0.0,0,1,2027_902,Icon,Association,False
Regular,Regular Season,2027,31,Kentucky,Cincinnati,0.0,0.0,1,1,2027_903,Icon,Statement,False
Regular,Regular Season,2027,31,Lansing,Little Rock,0.0,0.0,0,1,2027_904,Icon,Association,False
Regular,Regular Season,2027,31,Austin,Birmingham,0.0,0.0,0,0,2027_905,Icon,Association,False
Regular,Regular Season,2027,31,Albuquerque,Buffalo,0.0,0.0,0,0,2027_906,Statement,Association,False
Regular,Regular Season,2027,31,Lincoln,Columbus,0.0,0.0,0,0,2027_907,Icon,Association,False
Regular,Regular Season,2027,31,Boise,Tampa Bay,0.0,0.0,0,0,2027_908,Icon,Association,False
Regular,Regular Season,2027,31,Anaheim,Baltimore,0.0,0.0,0,0,2027_909,Icon,Statement,False
Regular,Regular Season,2027,31,Vancouver,Manchester,0.0,0.0,0,0,2027_910,Icon,Statement,False
Regular,Regular Season,2027,31,Vegas,Nashville,0.0,0.0,0,0,2027_911,Icon,Association,False
Regular,Regular Season,2027,31,El Paso,Des Moines,0.0,0.0,0,0,2027_912,Icon,Association,False
Regular,Regular Season,2027,31,San Jose,Anchorage,0.0,0.0,0,1,2027_913,Statement,Association,False
Regular,Regular Season,2027,31,Honolulu,Seattle,0.0,0.0,0,1,2027_914,Icon,Statement,False
Regular,Regular Season,2027,31,San Diego,St. Louis,0.0,0.0,0,1,2027_915,Icon,Association,False
Regular,Regular Season,2027,31,Pittsburgh,Tulsa,0.0,0.0,0,0,2027_916,Icon,Association,False
Regular,Regular Season,2027,31,Providence,Cincinnati,0.0,0.0,0,1,2027_917,Icon,Association,False
Regular,Regular Season,2027,31,Jacksonville,Little Rock,0.0,0.0,1,1,2027_918,Icon,Association,False
Regular,Regular Season,2027,31,Kentucky,Birmingham,0.0,0.0,0,1,2027_919,Icon,Association,False
Regular,Regular Season,2027,31,Lansing,Buffalo,0.0,0.0,0,1,2027_920,Icon,Association,False
Regular,Regular Season,2027,31,Austin,Columbus,0.0,0.0,0,0,2027_921,Icon,Association,False
Regular,Regular Season,2027,31,Albuquerque,Tampa Bay,0.0,0.0,0,0,2027_922,Icon,Association,False
Regular,Regular Season,2027,31,Lincoln,Baltimore,0.0,0.0,0,0,2027_923,Icon,Association,False
Regular,Regular Season,2027,31,Boise,Manchester,0.0,0.0,0,0,2027_924,Icon,Statement,False
Regular,Regular Season,2027,31,Anaheim,Nashville,0.0,0.0,0,0,2027_925,Icon,Statement,False
Regular,Regular Season,2027,31,Vancouver,Des Moines,0.0,0.0,0,0,2027_926,Icon,Statement,False
Regular,Regular Season,2027,31,Vegas,Anchorage,0.0,0.0,0,1,2027_927,Statement,Association,False
Regular,Regular Season,2027,31,El Paso,Seattle,0.0,0.0,0,1,2027_928,Statement,Statement,False
Regular,Regular Season,2027,31,San Jose,St. Louis,0.0,0.0,0,1,2027_929,Icon,Association,False
Regular,Regular Season,2027,31,Honolulu,San Diego,0.0,0.0,1,1,2027_930,Icon,Association,False
Regular,Regular Season,2027,32,Tulsa,Cincinnati,0.0,0.0,0,0,2027_931,Icon,Association,False
Regular,Regular Season,2027,32,Little Rock,Pittsburgh,0.0,0.0,0,1,2027_932,Icon,Association,False
Regular,Regular Season,2027,32,Birmingham,Providence,0.0,0.0,0,1,2027_933,Icon,Statement,False
Regular,Regular Season,2027,32,Buffalo,Jacksonville,0.0,0.0,0,1,2027_934,Association,Statement,True
Regular,Regular Season,2027,32,Columbus,Kentucky,0.0,0.0,1,1,2027_935,Icon,Association,False
Regular,Regular Season,2027,32,Tampa Bay,Lansing,0.0,0.0,0,1,2027_936,Icon,Association,False
Regular,Regular Season,2027,32,Baltimore,Austin,0.0,0.0,0,0,2027_937,Icon,Association,False
Regular,Regular Season,2027,32,Manchester,Albuquerque,0.0,0.0,0,0,2027_938,Icon,Association,False
Regular,Regular Season,2027,32,Nashville,Lincoln,0.0,0.0,0,0,2027_939,Icon,Statement,False
Regular,Regular Season,2027,32,Des Moines,Boise,0.0,0.0,0,0,2027_940,Icon,Association,False
Regular,Regular Season,2027,32,Anchorage,Anaheim,0.0,0.0,0,1,2027_941,Icon,Association,False
Regular,Regular Season,2027,32,Seattle,Vancouver,0.0,0.0,1,1,2027_942,Icon,Statement,False
Regular,Regular Season,2027,32,St. Louis,Vegas,0.0,0.0,0,1,2027_943,Icon,Association,False
Regular,Regular Season,2027,32,San Diego,El Paso,0.0,0.0,0,1,2027_944,Icon,Association,False
Regular,Regular Season,2027,32,Honolulu,San Jose,0.0,0.0,1,1,2027_945,Icon,Association,False
Regular,Regular Season,2027,32,Anaheim,Tulsa,0.0,0.0,0,1,2027_946,Statement,Association,False
Regular,Regular Season,2027,32,Vancouver,Boise,0.0,0.0,1,1,2027_947,Icon,Association,False
Regular,Regular Season,2027,32,Vegas,Lincoln,0.0,0.0,0,1,2027_948,Statement,Association,False
Regular,Regular Season,2027,32,El Paso,Albuquerque,0.0,0.0,1,1,2027_949,Statement,Association,False
Regular,Regular Season,2027,32,San Jose,Austin,0.0,0.0,0,1,2027_950,Icon,Association,False
Regular,Regular Season,2027,32,Honolulu,Lansing,0.0,0.0,0,0,2027_951,Icon,Association,False
Regular,Regular Season,2027,32,San Diego,Kentucky,0.0,0.0,0,0,2027_952,Icon,Association,False
Regular,Regular Season,2027,32,St. Louis,Jacksonville,0.0,0.0,0,0,2027_953,Icon,Association,False
Regular,Regular Season,2027,32,Seattle,Providence,0.0,0.0,0,0,2027_954,Statement,Association,False
Regular,Regular Season,2027,32,Anchorage,Pittsburgh,0.0,0.0,0,0,2027_955,Icon,Statement,False
Regular,Regular Season,2027,32,Des Moines,Cincinnati,0.0,0.0,1,1,2027_956,Icon,Association,True
Regular,Regular Season,2027,32,Nashville,Little Rock,0.0,0.0,1,1,2027_957,Icon,Statement,False
Regular,Regular Season,2027,32,Manchester,Birmingham,0.0,0.0,0,1,2027_958,Icon,Association,False
Regular,Regular Season,2027,32,Baltimore,Buffalo,0.0,0.0,1,1,2027_959,Icon,Association,True
Regular,Regular Season,2027,32,Tampa Bay,Columbus,0.0,0.0,0,1,2027_960,Statement,Association,False
Regular,Regular Season,2027,33,Jacksonville,Tulsa,0.0,0.0,0,0,2027_961,Icon,Association,False
Regular,Regular Season,2027,33,Kentucky,Providence,0.0,0.0,0,1,2027_962,Statement,Statement,False
Regular,Regular Season,2027,33,Lansing,Pittsburgh,0.0,0.0,0,1,2027_963,Icon,Association,False
Regular,Regular Season,2027,33,Austin,Cincinnati,0.0,0.0,0,0,2027_964,Icon,Association,False
Regular,Regular Season,2027,33,Albuquerque,Little Rock,0.0,0.0,0,0,2027_965,Icon,Association,False
Regular,Regular Season,2027,33,Lincoln,Birmingham,0.0,0.0,0,0,2027_966,Icon,Statement,False
Regular,Regular Season,2027,33,Boise,Buffalo,0.0,0.0,0,0,2027_967,Icon,Association,False
Regular,Regular Season,2027,33,Anaheim,Columbus,0.0,0.0,0,0,2027_968,Icon,Statement,False
Regular,Regular Season,2027,33,Vancouver,Tampa Bay,0.0,0.0,0,0,2027_969,Icon,Association,False
Regular,Regular Season,2027,33,Vegas,Baltimore,0.0,0.0,0,0,2027_970,Icon,Association,False
Regular,Regular Season,2027,33,El Paso,Manchester,0.0,0.0,0,0,2027_971,Icon,Association,False
Regular,Regular Season,2027,33,San Jose,Nashville,0.0,0.0,0,0,2027_972,Icon,Association,False
Regular,Regular Season,2027,33,Honolulu,Des Moines,0.0,0.0,0,0,2027_973,Icon,Statement,False
Regular,Regular Season,2027,33,San Diego,Anchorage,0.0,0.0,0,1,2027_974,Icon,Association,False
Regular,Regular Season,2027,33,St. Louis,Seattle,0.0,0.0,0,1,2027_975,Statement,Association,False
Regular,Regular Season,2027,33,Tulsa,Tampa Bay,0.0,0.0,0,0,2027_976,Icon,Association,False
Regular,Regular Season,2027,33,Baltimore,Columbus,0.0,0.0,0,1,2027_977,Icon,Association,False
Regular,Regular Season,2027,33,Manchester,Buffalo,0.0,0.0,1,1,2027_978,Icon,Association,False
Regular,Regular Season,2027,33,Nashville,Birmingham,0.0,0.0,1,1,2027_979,Icon,Association,False
Regular,Regular Season,2027,33,Des Moines,Little Rock,0.0,0.0,0,1,2027_980,Icon,Statement,False
Regular,Regular Season,2027,33,Anchorage,Cincinnati,0.0,0.0,0,0,2027_981,Statement,Association,False
Regular,Regular Season,2027,33,Seattle,Pittsburgh,0.0,0.0,0,0,2027_982,Statement,Association,False
Regular,Regular Season,2027,33,St. Louis,Providence,0.0,0.0,0,0,2027_983,Icon,Association,False
Regular,Regular Season,2027,33,San Diego,Jacksonville,0.0,0.0,0,0,2027_984,Icon,Association,False
Regular,Regular Season,2027,33,Honolulu,Kentucky,0.0,0.0,0,0,2027_985,Icon,Association,False
Regular,Regular Season,2027,33,San Jose,Lansing,0.0,0.0,0,0,2027_986,Statement,Association,False
Regular,Regular Season,2027,33,El Paso,Austin,0.0,0.0,1,1,2027_987,Statement,Association,False
Regular,Regular Season,2027,33,Vegas,Albuquerque,0.0,0.0,0,1,2027_988,Icon,Association,False
Regular,Regular Season,2027,33,Vancouver,Lincoln,0.0,0.0,1,1,2027_989,Icon,Association,False
Regular,Regular Season,2027,33,Anaheim,Boise,0.0,0.0,0,1,2027_990,Icon,Association,False
Regular,Regular Season,2027,34,Tulsa,Little Rock,0.0,0.0,0,0,2027_991,Icon,Statement,False
Regular,Regular Season,2027,34,Birmingham,Cincinnati,0.0,0.0,0,1,2027_992,Statement,Association,False
Regular,Regular Season,2027,34,Buffalo,Pittsburgh,0.0,0.0,1,1,2027_993,Statement,Association,False
Regular,Regular Season,2027,34,Columbus,Providence,0.0,0.0,0,1,2027_994,Statement,Association,False
Regular,Regular Season,2027,34,Tampa Bay,Jacksonville,0.0,0.0,1,1,2027_995,Association,Statement,True
Regular,Regular Season,2027,34,Baltimore,Kentucky,0.0,0.0,0,1,2027_996,Icon,Association,False
Regular,Regular Season,2027,34,Manchester,Lansing,0.0,0.0,0,1,2027_997,Icon,Association,False
Regular,Regular Season,2027,34,Nashville,Austin,0.0,0.0,0,0,2027_998,Association,Statement,True
Regular,Regular Season,2027,34,Des Moines,Albuquerque,0.0,0.0,0,0,2027_999,Icon,Association,False
Regular,Regular Season,2027,34,Anchorage,Lincoln,0.0,0.0,1,1,2027_1000,Icon,Association,False
Regular,Regular Season,2027,34,Seattle,Boise,0.0,0.0,1,1,2027_1001,Icon,Statement,False
Regular,Regular Season,2027,34,St. Louis,Anaheim,0.0,0.0,0,1,2027_1002,Icon,Association,False
Regular,Regular Season,2027,34,San Diego,Vancouver,0.0,0.0,0,1,2027_1003,Icon,Association,False
Regular,Regular Season,2027,34,Honolulu,Vegas,0.0,0.0,1,1,2027_1004,Statement,Association,False
Regular,Regular Season,2027,34,San Jose,El Paso,0.0,0.0,0,1,2027_1005,Icon,Association,False
Regular,Regular Season,2027,34,Tulsa,Manchester,0.0,0.0,0,0,2027_1006,Statement,Statement,False
Regular,Regular Season,2027,34,Nashville,Baltimore,0.0,0.0,0,1,2027_1007,Icon,Association,False
Regular,Regular Season,2027,34,Des Moines,Tampa Bay,0.0,0.0,0,1,2027_1008,Icon,Association,True
Regular,Regular Season,2027,34,Anchorage,Columbus,0.0,0.0,0,0,2027_1009,Icon,Association,False
Regular,Regular Season,2027,34,Seattle,Buffalo,0.0,0.0,0,0,2027_1010,Icon,Association,False
Regular,Regular Season,2027,34,St. Louis,Birmingham,0.0,0.0,0,0,2027_1011,Icon,Association,False
Regular,Regular Season,2027,34,San Diego,Little Rock,0.0,0.0,0,0,2027_1012,Icon,Association,False
Regular,Regular Season,2027,34,Honolulu,Cincinnati,0.0,0.0,0,0,2027_1013,Statement,Statement,False
Regular,Regular Season,2027,34,San Jose,Pittsburgh,0.0,0.0,0,0,2027_1014,Icon,Association,False
Regular,Regular Season,2027,34,El Paso,Providence,0.0,0.0,0,0,2027_1015,Icon,Association,False
Regular,Regular Season,2027,34,Vegas,Jacksonville,0.0,0.0,0,0,2027_1016,Icon,Statement,False
Regular,Regular Season,2027,34,Vancouver,Kentucky,0.0,0.0,0,0,2027_1017,Icon,Statement,False
Regular,Regular Season,2027,34,Anaheim,Lansing,0.0,0.0,0,0,2027_1018,Icon,Association,False
Regular,Regular Season,2027,34,Boise,Austin,0.0,0.0,0,1,2027_1019,Icon,Association,False
Regular,Regular Season,2027,34,Lincoln,Albuquerque,0.0,0.0,0,1,2027_1020,Statement,Association,False
Regular,Regular Season,2027,35,Seattle,Tulsa,0.0,0.0,0,1,2027_1021,Icon,Association,False
Regular,Regular Season,2027,35,St. Louis,Austin,0.0,0.0,1,1,2027_1022,Icon,Association,False
Regular,Regular Season,2027,35,San Diego,Albuquerque,0.0,0.0,0,1,2027_1023,Icon,Statement,False
Regular,Regular Season,2027,35,Honolulu,Lincoln,0.0,0.0,0,1,2027_1024,Icon,Association,False
Regular,Regular Season,2027,35,San Jose,Boise,0.0,0.0,0,1,2027_1025,Icon,Association,False
Regular,Regular Season,2027,35,El Paso,Anaheim,0.0,0.0,0,1,2027_1026,Icon,Association,False
Regular,Regular Season,2027,35,Vegas,Vancouver,0.0,0.0,0,1,2027_1027,Icon,Statement,False
Regular,Regular Season,2027,35,Anchorage,Nashville,0.0,0.0,0,0,2027_1028,Statement,Association,False
Regular,Regular Season,2027,35,Manchester,Des Moines,0.0,0.0,0,1,2027_1029,Icon,Association,False
Regular,Regular Season,2027,35,Baltimore,Lansing,0.0,0.0,0,1,2027_1030,Icon,Association,False
Regular,Regular Season,2027,35,Tampa Bay,Kentucky,0.0,0.0,0,1,2027_1031,Icon,Statement,False
Regular,Regular Season,2027,35,Columbus,Jacksonville,0.0,0.0,0,1,2027_1032,Statement,Association,False
Regular,Regular Season,2027,35,Buffalo,Providence,0.0,0.0,1,1,2027_1033,Icon,Association,False
Regular,Regular Season,2027,35,Birmingham,Pittsburgh,0.0,0.0,0,1,2027_1034,Icon,Association,False
Regular,Regular Season,2027,35,Little Rock,Cincinnati,0.0,0.0,0,1,2027_1035,Icon,Association,False
Regular,Regular Season,2027,35,Vegas,San Jose,0.0,0.0,1,1,2027_1036,Icon,Association,False
Regular,Regular Season,2027,35,Vancouver,Honolulu,0.0,0.0,0,1,2027_1037,Icon,Statement,False
Regular,Regular Season,2027,35,Anaheim,San Diego,0.0,0.0,1,1,2027_1038,Statement,Statement,False
Regular,Regular Season,2027,35,Boise,St. Louis,0.0,0.0,0,1,2027_1039,Icon,Association,False
Regular,Regular Season,2027,35,Lincoln,Seattle,0.0,0.0,1,1,2027_1040,Statement,Statement,False
Regular,Regular Season,2027,35,Albuquerque,Anchorage,0.0,0.0,0,1,2027_1041,Icon,Association,False
Regular,Regular Season,2027,35,Austin,Tulsa,0.0,0.0,1,1,2027_1042,Icon,Association,False
Regular,Regular Season,2027,35,El Paso,Birmingham,0.0,0.0,0,0,2027_1043,Icon,Association,False
Regular,Regular Season,2027,35,Little Rock,Buffalo,0.0,0.0,0,1,2027_1044,Icon,Statement,False
Regular,Regular Season,2027,35,Cincinnati,Columbus,0.0,0.0,1,1,2027_1045,Icon,Association,False
Regular,Regular Season,2027,35,Pittsburgh,Tampa Bay,0.0,0.0,0,1,2027_1046,Icon,Association,False
Regular,Regular Season,2027,35,Providence,Baltimore,0.0,0.0,1,1,2027_1047,Icon,Association,False
Regular,Regular Season,2027,35,Jacksonville,Manchester,0.0,0.0,0,1,2027_1048,Icon,Association,False
Regular,Regular Season,2027,35,Kentucky,Nashville,0.0,0.0,0,1,2027_1049,Icon,Association,False
Regular,Regular Season,2027,35,Lansing,Des Moines,0.0,0.0,1,1,2027_1050,Statement,Association,False
Regular,Regular Season,2027,36,Tulsa,Albuquerque,0.0,0.0,1,1,2027_1051,Icon,Statement,False
Regular,Regular Season,2027,36,Anchorage,Lincoln,0.0,0.0,1,1,2027_1052,Statement,Statement,False
Regular,Regular Season,2027,36,Seattle,Boise,0.0,0.0,1,1,2027_1053,Icon,Statement,False
